VISA;TITRE;REALISATEUR;PRODUCTEURS;DEVIS;GENRE;EOF;RANG;ASR;PAYANTE;CLAIR;NATIONALITE;Date;DECOMPOSITION;AIDES
143593;Potager de mon grand-père (Le);LOUGE ESPOSITO Martin;MOTHER AND SON;69620;Docu;;2;;;;France;2015;France-100;
142493;Project lazarus;GIL Mateo;NOODLES PRODUCTION;5424364;Fiction;;3;;;;Esp/France;2015;Esp-80 / France-20;
140535;Secret d'hiver;HARTER Vincent;HAKA VISION;1163015;Fiction;;1;;;;France/Canada;2015;France-65 / Canada-35;
143288;Wolf and sheep;SADT Shahrbanoo;LA FABRICA NOCTURNA;828032;Fiction;;2;;;;Danemark/France/Suède;2015;Danemark-69 / France-20 / Suède-11;
124377;BERNARD NI DIEU NI CHAUSSETTES;BOUCHER Pascal;LES MUTINS DE PANGEE;92 243,00;Documentaire;;1;après;;;France;2010;France-100;
127005;CAFE DE FLORE;VALLEE Jean-Marc;MONKEY PACK FILMS;7 315 893,00;Fiction;;3;;;;Canada/France;2010;Canada-71 / France-28;Sofica
125766;CROISIERE (LA);POUZADOUX Pascale;FIDELITE FILMS / TF1 FILMS PRODUCTION;11 065 380,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot
122859;EL IMPENETRABLE;INCALCATERRA Daniele;LES FILMS D'ICI;724 424,00;Documentaire;;3;avant;;;France/Argentine;2010;France-77 / Argentine-23;Aide Régionale
127080;FORCES SPÉCIALES;RYBOJAD Stephane;EASY COMPANY / MEMENTO / STUDIOCANAL;9 925 089,00;Fiction;;1;;;;France;2010;France-100;Sofica,Crédit D'impot
126741;NEIGES DU KILIMANDJARO (LES);GUEDIGUIAN Robert;AGAT FILMS ET CIE / FRANCE 3 CINEMA;4 179 508,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot,Aide Régionale
124741;NENETTE;PHILIBERT Nicolas;LES FILMS D'ICI;208 357,00;Documentaire;;3;;;;France;2010;France-100;
127490;OMBLINE;CAZES Stephane;ARSAM INTERNATIONAL / DIBONA FILMS;2 891 613,00;Fiction;;1;avant;;;France/Belgique;2010;France-64 / Belgique-36;Sofica,Aide Régionale
125565;TEODORA PECHERESSE;HIRTE Anca;LES FILMS D'ICI;444 971,00;Documentaire;;2;avant;;;France/Roumanie;2010;France-80 / Roumanie-20;
118605;TON PROCHAIN;RIITTA CICCONE Anne;ASTRA FILMS;2 144 691,00;Fiction;;3;;;;Italie/Finlande/France;2010;Italie-70 / Finlande-20 / France-10;
115135;VOIE RAPIDE;RODRIGUEZ Christophe;SESAME FILMS;849 880,00;Fiction;;1;;;;France;2010;France-100;Sofica,Aide Régionale
101554;ALEX;ALCALA Jose;GEMINI FILMS / LES FILMS DE LA GRANDE OURSE;1 444 078,00;Fiction;;1;avant;;;France;2004;France-100;Crédit D'impot
110308;BANLIEUE 13;MOREL Pierre;EUROPACORP / TF1 FILMS PRODUCTION;13 019 763,00;Fiction;;1;;;;France;2004;France-100;Crédit D'impot
109656;GLORIA MUNDI 2004;PAPATAKIS Nico;NIO PRODUCTION;554 000,00;Fiction;;3;avant;;;France;2004;France-100;
106788;PARRAINS (LES);FORESTIER Frédéric;ARP / LES FILMS DE LA SUANE / TF1 FILMS PRODUCTION;11 250 815,00;Fiction;;3;;;;France;2004;France-100;Sofica,Crédit D'impot
109544;ULTRANOVA;LANNERS Philippe;QUO VADIS CINEMA;2 304 101,00;Fiction;;1;avant;;;Belgique/France;2004;Belgique-65 / France-35;
109522;UN HEROS;GAMBOA Zeze;LES FILMS DE L'APRES MIDI;1 195 735,00;Fiction;;1;;;;Portugal/France;2004;Portugal-80 / France-19;
110953;VIE DE MICHEL MULLER EST PLUS BELLE QUE LA VOTRE (LA);MULLER Michel;KCRAFT & CO / MM PRODUCTIONS;1 147 437,00;Fiction;;1;;;;France;2004;France-100;
124437;DE FORCE;HENRY Frank;CHAOCORP / MARILYN PRODUCTIONS / ORANGE STUDIO;6 677 645,00;Fiction;;1;;;;France/Luxembourg/Belgique;2011;France-50 / Luxembourg-36 / Belgique-12;Sofica
125448;FILS DE L'AUTRE (LE);LEVY Lorraine;CITE FILMS / FRANCE 3 CINEMA / RAPSODIE PRODUCTION / SOLO FILMS;2 667 612,00;Fiction;;3;;;F3;France;2011;France-100;Sofica
130255;HOLY MOTORS;CARAX Leos;ARTE FRANCE CINEMA / PIERRE GRISE PRODUCTIONS / THEO FILMS;3 968 249,00;Fiction;;3;avant;;ARTE;France/Allemagne;2011;France-80 / Allemagne-20;Sofica,Crédit D'impot,Aide Régionale
128948;MA BONNE ETOILE;FASSIO Anne;FRANCE 3 CINEMA / NOE PRODUCTIONS INT / PARADIS FILMS / STUDIOCANAL;5 345 023,00;Fiction;;2;;;F3;France;2011;France-100;Crédit D'impot,Aide Régionale
148180;Amour flou (L');BOHRINGER Romane / REBBOT Philippe;ESCAZAL FILMS;521 334,00;Fiction;OUI;1 / 1;;;;France;2018;France-100;
141502;Andy;WEILL Julien;MY FAMILY ET DAVIS FILMS;2 375 429,00;Fiction;OUI;1;;C+ OCS;;France;2018;France-100;Sofica,Crédit D'impot
148793;Beau joueur;GLEIZE Delphine;LES PRODUCTIONS BALTHAZAR;399 368,00;Docu;OUI;3;;;;France;2018;France-100;Aide Régionale
147997;Bel été (Le);CRETON Pierre;ANDOLFI;310 235,00;Fiction;OUI;3;;;;France;2018;France-100;Crédit D'impot
144169;Camille;LOJKINE Boris;UNITÉ DE PRODUCTION;1 701 226,00;Fiction;OUI;3;avant;C+ Ciné+;;France;2018;France-100;Sofica,Crédit D'impot
148994;Cunningham aka Cunningham 3D;KOVGAN Alla;ARSAM INTERNATIONAL;2 409 505,00;Docu;NON;2;;;;Allemagne/France;2018;Allemagne-65 / France-35;
135395;Francisca (La);LITORRIAGA Rodrigo;DOLCE VITA FILMS;1 022 821,00;Fiction;NON;1;;;;Belgique/France;2018;Belgique-74 / France-26;
147829;Magic 7;KRAWCZYK Gérard;ADNP ET PROFIDEV;6 107 257,00;Fiction;NON;3;;;;Chine/France;2018;Chine-50 / France-50;
145391;Touch me not;PINTILIE Adina;LES FILMS DE L'ETRANGER;1 058 526,00;Fiction;NON;2;;;;Roumanie/Allemagne/Bulgarie/France;2018;Roumanie-61 / Allemagne-18 / Bulgarie-10 / France-10;Aide Régionale
148165;Walter;SOUDJIAN Varante;VERTIGO PRODUCTIONS;3 986 402,00;Fiction;OUI;1;;;;France/Belgique;2018;France-57 / Belgique-43;Sofica
147574;Anna;BESSON Luc;EUROPACORP;30 692 616,00;Fiction;NON;3;;OCS C+;TF1 TMC;France;2017;France-100;Crédit D'impot
141396;Gauguin;DELUC Edouard;MOVE MOVIE;7 251 434,00;Fiction;OUI;2;;C+ Ciné+;;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
146282;Meltem;DOGANIS Basile;ELZÉVIR FILMS;1 211 127,00;Fiction;OUI;1;avant;Ciné+;;France/Grèce;2017;France-80 / Grèce-20;
147194;Plein la vue !;LYON Philippe;LAS NINAS PICTURES;4 464 500,00;Fiction;OUI;1;;;;Belgique/France;2017;Belgique-62 / France-38;
144449;Sage femme;PROVOST Martin;CURIOSA FILMS;6 789 418,00;Fiction;OUI;3;;C+ Ciné+;F3;France;2017;France-100;Sofica,Crédit D'impot
145083;Tout l'or du monde;CACCIA Andrea;PICOFILMS;367 532,00;Docu;OUI;3;;;;Italie/France/Suisse;2017;Italie-65 / France-20 / Suisse-15;
145586;Une part d'ombre;TILMAN Samuel;GOOD FORTUNE FILMS ET URBAN FACTORY;1 444 390,00;Fiction;OUI;1;;;;Belgique/France/Suisse;2017;Belgique-70 / France-19 / Suisse-11;Aide Régionale
145017;Vigile;BENSAIDI Faouzi;BARNEY PRODUCTION;759 564,00;Fiction;NON;3;;;;Maroc/France;2017;Maroc-61 / France-39;
144246;16 levers de soleil;LE GOFF Pierre-Emmanuel / HANSEN Jurgen;LA VINGT-CINQUIEME HEURE;637 263,00;Docu;OUI;1 / 1;;;;France;2016;France-100;Crédit D'impot
142777;Amour des hommes (L');BEN ATTIA Medhi;4 A 4 PRODUCTIONS;1 133 860,00;Fiction;OUI;3;avant;;;France/Tunisie;2016;France-79 / Tunisie-21;
143635;Dans la tête d'Alain Ducasse;DE MAISTRE Gilles;OUTSIDE FILMS;1 040 320,00;Docu;OUI;3;;;;France;2016;France-100;Crédit D'impot
143805;Happy end;HANEKE Michael;LES FILMS DU LOSANGE;12 034 009,00;Fiction;OUI;3;avant;C+ Ciné+;F3 Arte;France/Allemagne/Autriche;2016;France-70 / Allemagne-15 / Autriche-15;Crédit D'impot,Aide Régionale
145351;Luna;DIRINGER Elsa;EX NIHILO;2 101 555,00;Fiction;OUI;1;avant;Ciné+;;France;2016;France-100;Sofica,Crédit D'impot,Aide Régionale
142789;Paranoïa Park;MERCIER Bruno;LES MURES SAUVAGES;22 001,00;Fiction;OUI;3;;;;France;2016;France-100;
144796;Rodin;DOILLON Jacques;LES FILMS DU LENDEMAIN;5 348 095,00;Fiction;OUI;3;avant;C+ Ciné+;F3;France;2016;France-100;Sofica,Crédit D'impot,Aide Régionale
144881;Sales gosses;QUIRING Frederic;LES FILMS DU 24;7 359 778,00;Fiction;OUI;1;;C+ Ciné+;F3 C8;France;2016;France-100;Sofica,Crédit D'impot
141858;Tazzeka;GAUD Jean-Paul;TAKKA FILMS;818 223,00;Fiction;OUI;1;;;;France/Maroc;2016;France-87 / Maroc-13;
132519;Un sac de billes;DUGUAY Christian;MITICO;18 178 988,00;Fiction;OUI;3;;C+ Ciné+;TF1;France/Canada;2016;France-89 / Canada-11;Aide Régionale
143548;Wallaye !;GOLDBLAT Berni;BATHYSPHERE PRODUCTIONS;1 201 343,00;Fiction;OUI;2;avant;TV5;;France;2016;France-100;Crédit D'impot
144113;Ana mon amour;NETZER Calin Peter;SOPHIE DULAC PRODUCTIONS;2 650 001,00;Fiction;NON;3;;;;Roumanie/Allemagne/France;2016;Roumanie-66 / Allemagne-24 / France-11;
141906;Laissez bronzer les cadavres;CATTET Helene / FORZANI Bruno;TOBINA FILM;2 953 053,00;Fiction;OUI;3 / 3;;C+ Ciné+;;Belgique/France;2016;Belgique-69 / France-31;Aide Régionale
144162;Something useful;ESMER Pelin;LES FILMS DE L'APRES MIDI;750 607,00;Fiction;NON;3;;;;Turquie/France/Pays-bas;2016;Turquie-60 / France-30 / Pays-bas-10;
108920;3 PETITES FILLES;HUBERT Jean-Loup;CAMERA NOIRE (TIERS FERME) / NOE PRODUCTIONS INT / STUDIOCANAL;3 969 241,00;Fiction;;3;;;;France/Belgique;2003;France-80 / Belgique-20;Sofica,Aide Régionale
108045;AU BOUT DU MONDE A GAUCHE;NESHER Avi;DAVIS FILMS;3 045 983,00;Fiction;;3;;;;Israel/France;2003;Israel-50 / France-49;
103968;CARLITOS 13 MEDELLIN;SAUVAIRE Jean-Stephane;KILLERS FILM;59 429,00;Documentaire;;1;;;;France;2003;France-100;
105328;FILS DU VENT (LES);SERI Julien;TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION / UGC IMAGES / UGC YM (TIERS FERME);18 948 017,00;Fiction;;2;;;;France/Espagne/Grande Bretagne;2003;France-66 / Espagne-20 / Grande Bretagne-14;
104679;GUERRIERS DE LA BEAUTE (LES);COULIBEUF Pierre;REGARDS PRODUCTIONS;415 360,49;Fiction;;3;;;;France/Belgique;2003;France-58 / Belgique-42;
108848;ILS SE MARIERENT ET EURENT BEAUCOUP D'ENFANTS;ATTAL Yvan;LA PETITE REINE / PATHE PRODUCTION / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION;9 148 651,00;Fiction;;2;;;;France;2003;France-100;
107754;PAS SUR LA BOUCHE;RESNAIS Alain;ARCADE / ARENA FILMS / FRANCE 2 CINEMA / FRANCE 3 CINEMA;11 200 000,00;Fiction;;3;;;;France/Suisse;2003;France-80 / Suisse-20;Aide Régionale
99698;QUI PERD GAGNE!;BENEGUI Laurent;CINECOMIC / GAUMONT / M6 FILMS / MAGOURIC PRODUCTIONS;5 323 164,00;Fiction;;3;;;;France;2003;France-100;Sofica
103113;REVENANTS (LES);CAMPILLO Robin;FRANCE 3 CINEMA / GIMAGES DEVELOPPEMENT (TIERS FERME) / LES FILMS DU CHERCHE MIDI (TIERS FERME) / STUDIOCANAL;3 422 235,00;Fiction;;1;avant;;;France;2003;France-100;Sofica,Aide Régionale
106937;SALVADOR ALLENDE;GUZMAN Patricio;JBA PRODUCTION;722 074,00;Documentaire;;3;avant;;;France/Belgique/Allemagne;2003;France-56 / Belgique-23 / Allemagne-19;
108532;STRATOSPHÈRE GIRL;OBERG Matthias X.;PARADIS FILMS;3 559 769,00;Fiction;;3;;;;Allemagne/Grande Bretagne/France/Suisse/Italie;2003;Allemagne-57 / Grande Bretagne-12 / France-10 / Suisse-10 / Italie-10;
112938;BLED NUMBER ONE;AMEUR-ZAIMECHE Rabah;LES FILMS DU LOSANGE / SARRAZINK PRODUCTION;1 165 790,00;Fiction;;2;avant;;;France;2005;France-100;
113136;ESSAYE-MOI;MARTIN LAVAL Pierre-François;ARP;3 757 645,00;Fiction;;1;;;;France;2005;France-100;Crédit D'impot
113542;NOUS LES VIVANTS;ANDERSSON Roy;ARTE FRANCE CINEMA / SOCIETE PARISIENNE DE PRODUCTION;4 811 112,00;Fiction;;3;;;;Suede/Allemagne/France/Danemark;2005;Suede-67 / Allemagne-10 / France-10 / Danemark-10;
113138;OSS 117 - LE CAIRE, NID D'ESPIONS;HAZANAVICIUS Michel;GAUMONT / M6 FILMS / MANDARIN / MANDARIN FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE;14 096 585,00;Fiction;;2;;;;France;2005;France-100;Crédit D'impot
112300;PASSAGER DE L'ETE (LE);MONCORGE-GABIN Florence;ALTER FILMS / FRANCE 3 CINEMA / STUDIOCANAL / THELMA FILMS;6 535 585,00;Fiction;;1;;;;France;2005;France-100;Sofica,Crédit D'impot,Aide Régionale
110418;CAVALCADE;SUISSA Steve;55 PRODUCTIONS / STUDIOCANAL;4 807 469,00;Fiction;;3;;;;France;2004;France-100;Sofica,Crédit D'impot,Aide Régionale
109055;LAVORARE CON LENTEZZA;CHIESA Guido;LES FILMS DES TOURNELLES / ROISSY FILMS;3 494 541,00;Fiction;;3;;;;Italie/France;2004;Italie-80 / France-20;
109441;UN PRINTEMPS À PARIS;BRAL Jacques;THUNDER FILMS INTERNATIONAL;3 048 001,00;Fiction;;3;avant;;;France;2004;France-100;Crédit D'impot
116552;419;BARTONIO Eric;ADHESIVE PRODUCTION;2,26;Fiction;;1;;;;France;2013;France-100;Crédit D'impot,Aide Régionale
125663;Arrête ou je continue;FILLIERES Sophie;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / PIERRE GRISE PRODUCTIONS;1,97;Fiction;;3;avant;;;France;2013;France-100;Sofica,Crédit D'impot
135987;Aux yeux des vivants;BUSTILLO Alexandre / MAURY Julien;METALUNA PRODUCTIONS / SOCIETE NOUVELLE DE DISTRIBUTION;2,30;Fiction;;3 / 3;;;;France;2013;France-100;Sofica
130174;Bonheur… terre promise (Le);HASSE Laurent;LA BASCULE;0,22;Docu;;1;;;;France;2013;France-100;Aide Régionale
132127;Boys like us;CHIHA Patric;AURORA FILMS / EPICENTRE FILMS;0,54;Fiction;;3;;;;France/Autriche;2013;France-80 / Autriche-20;Sofica,Crédit D'impot
137754;Brèves de comptoir;RIBES Jean-Michel;FRANCE 3 CINEMA / MON VOISIN PRODUCTIONS / ULYSSE FILMS;4,16;Fiction;;3;;;F3;France;2013;France-100;Crédit D'impot
113326;Duchesse de Varsovie (La);MORDER Joseph;LA VIE EST BELLE FILMS ASSOCIES;1,10;Fiction;;3;;;;France;2013;France-100;Sofica,Crédit D'impot,Aide Régionale
133265;Gemma Bovery;FONTAINE Anne;ALBERTINE PRODUCTIONS / CINE-@ / FRANCE 2 CINEMA;9,72;Fiction;;3;;;F2;France;2013;France-100;Crédit D'impot,Aide Régionale
126754;Geronimo;GATLIF Tony;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / PRINCES FILMS / PRINCES PRODUCTION;2,49;Fiction;;3;avant;;;France;2013;France-100;Sofica,Crédit D'impot,Aide Régionale
135255;Grandir;CABRERA Dominique;AD LIBITUM / IN THE MOOD;0,24;Docu;;3;après;;;France;2013;France-100;
133877;Intersections;MARCONI David;EUROPACORP / GRIVE PRODUCTIONS;7,70;Fiction;;2;;;;France;2013;France-100;
126489;Mange tes morts;HUE Jean-Charles;CAPRICCI PRODUCTION;1,36;Fiction;;2;avant;;;France;2013;France-100;Aide Régionale
126683;Situation amoureuse : c'est compliqué;PAYET Manu;D8 FILMS / LGM CINEMA / STUDIOCANAL;4,77;Fiction;;1;;;D8;France;2013;France-100;Sofica,Crédit D'impot
130759;Son épouse;SPINOSA Michel;EX NIHILO / FRANCE 3 CINEMA;3,73;Fiction;;3;;;F3;France/Belgique;2013;France-78 / Belgique-21;Sofica
133037;The Lebanese Rocket Society;HADJITHOMAS Joana / JOREIGE Khalil;MILLE ET UNE PRODUCTIONS;0,32;Docu;;3 / 3;après;;;France;2013;France-100;
135296;The Lunchbox;BATRA Ritesh;ARTE FRANCE CINEMA / ASAP FILMS;1,24;Fiction;;1;;;Arte;Inde/France/Allemagne;2013;Inde-50 / France-28 / Allemagne-20;
132343;The Smell of us;CLARK Larry;PMP / POLARIS FILM PRODUCTION & FINANCE;2,72;Fiction;;3;avant;;;France;2013;France-100;Sofica,Crédit D'impot,Aide Régionale
122507;8TH WONDERLAND;MACH Jean / ALBERNY Nicolas;M A D FILMS;741 614,00;Fiction;;1 / 1;;;;France;2010;France-100;
126853;APRES LE SUD;JAUFFRET Jean-Jacques;EXPLICIT FILMS;917 686,00;Fiction;;1;avant;;;France;2010;France-100;Aide Régionale
125405;ART D'AIMER (L');MOURET Emmanuel;MOBY DICK FILMS / PARTIZAN FILMS;3 020 000,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot,Aide Régionale
125839;ARTICLE 23;DELEPINE Jean-Pierre;LA FEMME ENDORMIE;503 432,00;Fiction;;1;;;;France;2010;France-100;
117042;BYE BYE BLONDIE;DESPENTES Virginie;MASTER MOVIES / RED STAR CINEMA / WILD BUNCH;4 103 906,00;Fiction;;2;avant;;;France/Belgique/Suisse;2010;France-65 / Belgique-21 / Suisse-14;Sofica
127277;COLOMBIANA;MEGATON Olivier;EUROPACORP / GRIVE PRODUCTIONS / TF1 FILMS PRODUCTION;32 134 121,00;Fiction;;3;;;;France;2010;France-100;
127025;CONQUETE (LA);DURRINGER Xavier;GAUMONT / MANDARIN / MANDARIN CINEMA / SOCIETE NOUVELLE DE CINEMATOGRAPHIE;6 424 365,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot
126544;HIVER DERNIER (L');SHANK John;SILEX;2 795 019,00;Fiction;;1;avant;;;Belgique/France/Suisse;2010;Belgique-50 / France-38 / Suisse-11;Aide Régionale
121040;PAS A PAS;LI Blanca;FILM ADDICT;166 844,00;Documentaire;;2;;;;France;2010;France-100;
125961;POLISSE;LE BESCO Maïwenn;ARTE FRANCE CINEMA / CHAOCORP / KABO FILMS / LES PRODUCTIONS DU TRESOR / MARS FILMS;6 137 610,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot
118474;POUPOUPIDOU;HUSTACHE-MATHIEU Gerald;DHARAMSALA / FRANCE 2 CINEMA;4 022 087,00;Fiction;;2;;;;France;2010;France-100;Sofica,Crédit D'impot,Aide Régionale
118068;STALINGRAD LOVERS;ALBERT Fleur;LA HUIT PRODUCTION;1 881 794,00;Fiction;;3;avant;;;France;2010;France-100;Crédit D'impot,Aide Régionale
127047;TOMBOY;SCIAMMA Céline;HOLD UP FILMS ET PRODUCTIONS;1 018 260,00;Fiction;;2;;;;France;2010;France-100;Crédit D'impot,Aide Régionale
126749;TOUS COBAYES ?;JAUD Jean-Paul;J+B SEQUENCES;1 125 238,00;Documentaire;;3;;;;France;2010;France-100;
118829;UN NUAGE DANS UN VERRE D'EAU;SAMARASINGHE Srinath;AVENUE B PRODUCTIONS;1 567 960,00;Fiction;;1;avant;;;France/Canada;2010;France-76 / Canada-24;Aide Régionale
125930;UNE EDUCATION NORVEGIENNE;LIEN Jens;LES FILMS D'ANTOINE;3 214 636,00;Fiction;;3;;;;Norvege/Suede/France/Danemark;2010;Norvege-66 / Suede-13 / France-10 / Danemark-10;
124484;VOYAGE DU DIRECTEUR DES RESSOURCES HUMAINES (LE);RIKLIS Eran;EZ FILMS;1 851 685,00;Fiction;;3;;;;Israel/France;2010;Israel-83 / France-17;
128628;DIAS DE GRACIA;GRAUTOFF Gout Valerio;ARP;3 208 971,00;Fiction;;1;;;;Mexique/France;2011;Mexique -73 / France-26;
127668;ET MAINTENANT ON VA OU ?;LABAKI Nadine;CHAOCORP / FRANCE 2 CINEMA / LES FILMS DES TOURNELLES / PATHE PRODUCTION;4 699 513,00;Fiction;;2;;;F2;France/Liban/Italie;2011;France-63 / Liban-27 / Italie-10;
129446;ETRE LÀ;SAUDER Régis;SHELLAC SUD;425 000,00;Documentaire;;1;avant;;;France;2011;France-100;Crédit D'impot,Aide Régionale
130492;FOXFIRE, CONFESSIONS D'UN GANG DE FILLES;CANTET Laurent;FRANCE 2 CINEMA / HAUT ET COURT / LORETTE DISTRIBUTION;8 796 737,00;Fiction;;3;;;F2;France/Canada;2011;France-65 / Canada-35;
125939;HOMME AU BAIN;HONORE Christophe;LES FILMS DU BELIER;256 666,00;Fiction;;3;après;;;France;2011;France-100;
128668;IL ETAIT UNE FOIS, UNE FOIS;MERRET-PALMAIR Christian;FARRUDG ENTERTAINMENT WORLDWIDE / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION / UGC IMAGES;7 130 949,00;Fiction;;2;;;TF1;France/Belgique;2011;France-88 / Belgique-12;Crédit D'impot
128487;ON NE CHOISIT PAS SA FAMILLE;CLAVIER Christian;AUREL FILMS / LES FILMS DU KIOSQUE / ORANGE STUDIO / OUILLE PRODUCTIONS / TF1 FILMS PRODUCTION;13 935 379,00;Fiction;;1;;;TF1;France;2011;France-100;Crédit D'impot
129725;REALITY;GARRONE Matteo;GARANCE CAPITAL / LE PACTE;7 065 152,00;Fiction;;3;;;;Italie/France;2011;Italie -83 / France-17;Sofica
124514;TERRE DES OURS;VINCENT Guillaume;LES FILMS EN VRAC / ORANGE STUDIO;4 986 936,00;Documentaire;;1;;;;France;2011;France-100;Crédit D'impot
130629;VACANCES DE DUCOBU (LES);DE CHAUVERON Philippe;CIBY 2000 / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION;10 805 481,00;Fiction;;3;;;TF1;France;2011;France-100;Sofica,Crédit D'impot
119459;VIE MURMUREE (LA);LE JALU Marie-Francine / SIONNET Gilles;DES FILMS NUIT ET JOUR;159 691,00;Documentaire;;1 / 1;après;;;France;2011;France-100;
127241;Astragale (L');SY Brigitte;ALFAMA FILMS PRODUCTION / FRANCE 3 CINEMA;1,68;Fiction;;2;avant;Ciné+;F3;France;2014;France-100;Crédit D'impot
139165;Bamberski;GARENQ Vincent;BLACK MASK PRODUCTIONS / LGM CINEMA;7,99;Fiction;;3;;C+ Ciné+;TF1 D8;France/Allemagne;2014;France-85 / Allemagne-15;Crédit D'impot,Aide Régionale
130563;Coup de chaud;JACOULOT Raphael;TS PRODUCTIONS;3,44;Fiction;;3;;C+ Ciné+;;France;2014;France-100;Sofica,Crédit D'impot,Aide Régionale
139537;Dealer;HERBULOT Jean-Luc;MULTIPASS PROD;0,18;Fiction;;1;;;;France;2014;France-100;
140587;Dictashot;LADJIMI Moktar;DAY FOR NIGHT PRODUCTIONS;0,97;Fiction;;2;;;;Tunisie/France;2014;Tunisie-79 / France-21;Crédit D'impot
136514;Elan (L');LABROUE Etienne;FERRIS & BROCKMAN;0,52;Fiction;;1;;;;France;2014;France-100;Sofica,Crédit D'impot,Aide Régionale
128206;Flux;BENTOUMI Farid;LES FILMS VELVET;3,09;Fiction;;1;avant;Ciné+;F3;France/Belgique;2014;France-90 / Belgique-10;Sofica,Crédit D'impot,Aide Régionale
140097;Nos femmes;BERRY Richard;LA PETITE REINE PRODUCTION / MARIE COLINE FILMS / TF1 FILMS PRODUCTION / ZACK FILMS;12,30;Fiction;;3;;C+ Ciné+;TF1 TF1 TMC;France;2014;France-100;Sofica,Crédit D'impot
136153;Renard jaune (Le);MOCKY Jean-Pierre;MOCKY DELICIOUS PRODUCTS;0,23;Fiction;;3;;;;France;2014;France-100;
137801;Respire;LAURENT Mélanie;GAUMONT / MELY PRODUCTIONS / MOVE MOVIE;3,35;Fiction;;2;;C+ Ciné+;;France;2014;France-100;Sofica,Crédit D'impot,Aide Régionale
133847;BELLE ET SEBASTIEN;VANIER Nicolas;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / EPITHETE FILMS / GAUMONT / M6 FILMS / RADAR FILMS;10 429 990,00;Fiction;;3;;;M6 W9;France;2012;France-100;Crédit D'impot
131739;BLEU EST UNE COULEUR CHAUDE (LE);KECHICHE Abdellatif;FRANCE 2 CINEMA / QUAT'SOUS FILMS / WILD BUNCH;3 986 834,00;Fiction;;3;;;F2;France/Belgique/Espagne;2012;France-70 / Belgique-20 / Espagne-10;Crédit D'impot
131189;CAMILLE CLAUDEL 1915;DUMONT Bruno;3B / ARTE FRANCE CINEMA;3 030 505,00;Fiction;;3;avant;;ARTE;France;2012;France-100;Crédit D'impot,Aide Régionale
132260;ORLANDO FERITO;DIEUTRE Vincent;LA HUIT PRODUCTION;467 880,00;Documentaire;;3;avant;;;France;2012;France-100;
131925;PASSE (LE);FARHADI Asghar;ALVY DISTRIBUTION / CN3 PRODUCTIONS / FRANCE 3 CINEMA / MEMENTO FILMS PRODUCTION;7 990 000,00;Fiction;;3;avant;;F3;France/Italie;2012;France-90 / Italie-10;Sofica,Crédit D'impot,Aide Régionale
131152;QUAI D'ORSAY;TAVERNIER Bertrand;ALVY DEVELOPPEMENT / CN2 PRODUCTIONS / FRANCE 2 CINEMA / LITTLE BEAR PRODUCTIONS / PATHE PRODUCTION;9 435 745,00;Fiction;;3;;;F2;France;2012;France-100;Crédit D'impot
126000;RELIGIEUSE (LA);NICLOUX Guillaume;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / LES FILMS DU WORSO;5 461 348,00;Fiction;;3;;;F3;France/Allemagne/Belgique;2012;France-63 / Allemagne-23 / Belgique-13;Sofica
130276;RIVES;HOSTIOU Armel;BOCALUPO FILMS;180 394,00;Fiction;;1;;;;France;2012;France-100;Aide Régionale
114874;BEBE(S);BALMES Thomas;CHEZ WAM / STUDIOCANAL;3 999 146,00;Documentaire;;2;;;;France;2006;France-100;Crédit D'impot
111175;ETE INDIEN (L');RAOUST Alain;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SUNDAY MORNING PRODUCTIONS;1 509 755,00;Fiction;;2;avant;;;France;2006;France-100;Crédit D'impot,Aide Régionale
114661;IRINA PALM;GABARSKI Sam;LIAISON CINEMATOGRAPHIQUE;4 026 544,00;Fiction;;2;;;;Belgique/Allemagne/Luxembourg/Grande Bretagne/France;2006;Belgique-30 / Allemagne-26 / Luxembourg-16 / Grande Bretagne-16 / France-10;
114472;JE SUIS DE TITOV VELES;STRUGAR MITEVSKA Teona;SILKROAD PRODUCTION;1 326 493,00;Fiction;;2;;;;Macedoine/Belgique/France/Slovenie;2006;Macedoine-46 / Belgique-19 / France-17 / Slovenie-15;
